timestamp,timer_trigger,event,event_type,event_group,timestamp_utc,timezone
2024-12-01 00:24:32+01:00,manual,timer,start,0,2024-11-30 23:24:32,Europe/Warsaw
2024-12-01 00:43:07+01:00,manual,timer,stop_all,0,2024-11-30 23:43:07,Europe/Warsaw
