timestamp,timer_trigger,event,event_type,event_group,timestamp_utc,timezone
2024-08-09 17:55:28+02:00,manual,timer,start,0,2024-08-09 15:55:28,Europe/Warsaw
2024-08-09 18:04:07+02:00,manual,timer,stop_all,0,2024-08-09 16:04:07,Europe/Warsaw
