timestamp,timer_trigger,event,event_type,event_group,timestamp_utc,timezone
2024-09-01 15:12:02-05:00,manual,timer,start,0,2024-09-01 20:12:02,
2024-09-01 15:21:10-05:00,manual,timer,stop_all,0,2024-09-01 20:21:10,
