timestamp,timer_trigger,event,event_type,event_group,timestamp_utc,timezone
2025-03-09 20:47:11+01:00,manual,timer,start,0,2025-03-09 19:47:11,Europe/Warsaw
2025-03-09 20:50:51+01:00,manual,timer,stop_all,0,2025-03-09 19:50:51,Europe/Warsaw
