timestamp,timer_trigger,event,event_type,event_group,timestamp_utc,timezone
2025-01-16 14:16:36-06:00,manual,timer,start,0,2025-01-16 20:16:36,
2025-01-16 14:24:28-06:00,manual,timer,stop_all,0,2025-01-16 20:24:28,
