timestamp,timer_trigger,event,event_type,event_group,timestamp_utc,timezone
2024-08-10 06:30:34-05:00,manual,timer,start,0,2024-08-10 11:30:34,
2024-08-10 06:31:49-05:00,manual,timer,stop_all,0,2024-08-10 11:31:49,
2024-08-10 06:32:22-05:00,manual,timer,start,0,2024-08-10 11:32:22,
2024-08-10 06:51:13-05:00,manual,timer,stop_all,0,2024-08-10 11:51:13,
