timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_strides,total_calories,enhanced_avg_speed,avg_speed,enhanced_max_speed,max_speed,total_ascent,total_descent,event,event_type,avg_heart_rate,max_heart_rate,avg_running_cadence,max_running_cadence,lap_trigger,sub_sport,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,avg_vertical_oscillation,avg_temperature,max_temperature,timestamp_utc,timezone
2024-12-03 21:40:15+01:00,2024-12-03 20:26:36,,,,,818.509,818.509,1000.0,548,71,4.3992,4.3992,,,,,lap,stop,104,111,,,distance,generic,0.1484375,0.4765625,,,,,2024-12-03 20:40:15,Europe/Warsaw
2024-12-03 21:46:51+01:00,2024-12-03 20:40:15,,,,,395.826,395.826,639.62,250,63,5.8176000000000005,5.8176000000000005,,,,,lap,stop,108,124,,,distance,generic,0.9453125,0.4765625,,,,,2024-12-03 20:46:51,Europe/Warsaw
