timestamp,timer_trigger,event,event_type,event_group,timestamp_utc,timezone
2024-08-11 17:24:40+02:00,manual,timer,start,0,2024-08-11 15:24:40,Europe/Warsaw
2024-08-11 17:28:30+02:00,manual,timer,stop_all,0,2024-08-11 15:28:30,Europe/Warsaw
